id,name,latitude,longitude,old_province,new_province,province_mapping_status
BTS_04651,Fake Telecom Station 04651,21.945407,106.176106,Lạng Sơn,Lạng Sơn,mapped
BTS_04652,Fake Telecom Station 04652,14.606182,109.050472,Bình Định,Gia Lai,mapped
BTS_04653,Fake Telecom Station 04653,21.805984,103.316003,Điện Biên,Điện Biên,mapped
BTS_04654,Fake Telecom Station 04654,12.095995,107.602721,Đắk Nông,Lâm Đồng,mapped
BTS_04655,Fake Telecom Station 04655,11.136994,107.061402,Đồng Nai,Đồng Nai,mapped
BTS_04656,Fake Telecom Station 04656,9.713405,106.102318,Sóc Trăng,Cần Thơ,mapped
BTS_04657,Fake Telecom Station 04657,20.420338,104.437622,Thanh Hóa,Thanh Hóa,mapped
BTS_04658,Fake Telecom Station 04658,21.186469,105.160325,Phú Thọ,Phú Thọ,mapped
BTS_04659,Fake Telecom Station 04659,20.889105,106.148238,Hưng Yên,Hưng Yên,mapped
BTS_04660,Fake Telecom Station 04660,19.280352,105.140395,Nghệ An,Nghệ An,mapped
BTS_04661,Fake Telecom Station 04661,9.153566,104.813038,Cà Mau,Cà Mau,mapped
BTS_04662,Fake Telecom Station 04662,21.372439,106.671868,Bắc Giang,Bắc Ninh,mapped
BTS_04663,Fake Telecom Station 04663,21.79531,103.545229,Sơn La,Sơn La,mapped
BTS_04664,Fake Telecom Station 04664,11.543221,108.983014,Ninh Thuận,Khánh Hòa,mapped
BTS_04665,Fake Telecom Station 04665,20.800491,106.84976,Hải Phòng,Hải Phòng,mapped
BTS_04666,Fake Telecom Station 04666,21.981755,105.756899,Thái Nguyên,Thái Nguyên,mapped
BTS_04667,Fake Telecom Station 04667,8.886288,105.264259,Cà Mau,Cà Mau,mapped
BTS_04668,Fake Telecom Station 04668,14.939645,108.766278,Quảng Ngãi,Quảng Ngãi,mapped
BTS_04669,Fake Telecom Station 04669,15.014279,108.572938,Quảng Ngãi,Quảng Ngãi,mapped
BTS_04670,Fake Telecom Station 04670,11.177817,107.218375,Đồng Nai,Đồng Nai,mapped
BTS_04671,Fake Telecom Station 04671,21.366067,107.191204,Quảng Ninh,Quảng Ninh,mapped
BTS_04672,Fake Telecom Station 04672,11.088676,107.739999,Bình Thuận,Lâm Đồng,mapped
BTS_04673,Fake Telecom Station 04673,10.164962,105.640996,Cần Thơ,Cần Thơ,mapped
BTS_04674,Fake Telecom Station 04674,20.61215,106.33632,Thái Bình,Hưng Yên,mapped
BTS_04675,Fake Telecom Station 04675,12.294642,107.874118,Đắk Nông,Lâm Đồng,mapped
BTS_04676,Fake Telecom Station 04676,20.828935,105.654221,Hà Nội	,Hà Nội,mapped
BTS_04677,Fake Telecom Station 04677,21.856558,105.315095,Tuyên Quang,Tuyên Quang,mapped
BTS_04678,Fake Telecom Station 04678,10.221158,105.31786,Cần Thơ,Cần Thơ,mapped
BTS_04679,Fake Telecom Station 04679,17.948791,105.822296,Quảng Bình,Quảng Trị,mapped
BTS_04680,Fake Telecom Station 04680,11.290993,106.941299,Đồng Nai,Đồng Nai,mapped
BTS_04681,Fake Telecom Station 04681,17.254524,106.715114,Quảng Bình,Quảng Trị,mapped
BTS_04682,Fake Telecom Station 04682,12.989668,109.300911,Phú Yên,Đắk Lắk,mapped
BTS_04683,Fake Telecom Station 04683,22.014294,105.840488,Bắc Kạn,Thái Nguyên,mapped
BTS_04684,Fake Telecom Station 04684,21.072874,105.376735,Phú Thọ,Phú Thọ,mapped
BTS_04685,Fake Telecom Station 04685,21.354191,104.312208,Sơn La,Sơn La,mapped
BTS_04686,Fake Telecom Station 04686,21.515321,105.06397,Phú Thọ,Phú Thọ,mapped
BTS_04687,Fake Telecom Station 04687,11.383982,106.562313,Bình Phước,Đồng Nai,mapped
BTS_04688,Fake Telecom Station 04688,14.706288,108.502533,Kon Tum,Quảng Ngãi,mapped
BTS_04689,Fake Telecom Station 04689,22.770552,103.407646,Lai Châu,Lai Châu,mapped
BTS_04690,Fake Telecom Station 04690,16.432902,107.01256,Quảng Trị,Quảng Trị,mapped
BTS_04691,Fake Telecom Station 04691,14.259349,108.10781,Gia Lai,Gia Lai,mapped
BTS_04692,Fake Telecom Station 04692,15.525012,107.72596,Quảng Nam,Đà Nẵng,mapped
BTS_04693,Fake Telecom Station 04693,10.48661,104.697291,Kiên Giang,An Giang,mapped
BTS_04694,Fake Telecom Station 04694,9.302582,104.936013,Cà Mau,Cà Mau,mapped
BTS_04695,Fake Telecom Station 04695,10.677951,107.510296,Bình Thuận,Lâm Đồng,mapped
BTS_04696,Fake Telecom Station 04696,22.517666,102.70481,Lai Châu,Lai Châu,mapped
BTS_04697,Fake Telecom Station 04697,12.726076,108.996317,Đắk Lắk,Đắk Lắk,mapped
BTS_04698,Fake Telecom Station 04698,14.50375,107.823904,Kon Tum,Quảng Ngãi,mapped
BTS_04699,Fake Telecom Station 04699,9.374731,105.314548,Bạc Liêu,Cà Mau,mapped
BTS_04700,Fake Telecom Station 04700,14.969025,107.74747,Kon Tum,Quảng Ngãi,mapped
BTS_04701,Fake Telecom Station 04701,22.437371,102.453146,Lai Châu,Lai Châu,mapped
BTS_04702,Fake Telecom Station 04702,10.229856,106.551979,Bến Tre,Vĩnh Long,mapped
BTS_04703,Fake Telecom Station 04703,17.350106,106.158364,Quảng Bình,Quảng Trị,mapped
BTS_04704,Fake Telecom Station 04704,13.116451,108.051754,Đắk Lắk,Đắk Lắk,mapped
BTS_04705,Fake Telecom Station 04705,9.541169,104.896503,Cà Mau,Cà Mau,mapped
BTS_04706,Fake Telecom Station 04706,11.882083,107.797147,Đắk Nông,Lâm Đồng,mapped
BTS_04707,Fake Telecom Station 04707,16.812076,106.828847,Quảng Trị,Quảng Trị,mapped
BTS_04708,Fake Telecom Station 04708,11.188677,106.069558,Tây Ninh,Tây Ninh,mapped
BTS_04709,Fake Telecom Station 04709,13.183751,109.154459,Phú Yên,Đắk Lắk,mapped
BTS_04710,Fake Telecom Station 04710,16.615326,107.113948,Quảng Trị,Quảng Trị,mapped
BTS_04711,Fake Telecom Station 04711,12.044531,107.434965,Đắk Nông,Lâm Đồng,mapped
BTS_04712,Fake Telecom Station 04712,22.469293,104.029358,Lào Cai,Lào Cai,mapped
BTS_04713,Fake Telecom Station 04713,21.003818,104.68414,Sơn La,Sơn La,mapped
BTS_04714,Fake Telecom Station 04714,13.807955,108.303813,Gia Lai,Gia Lai,mapped
BTS_04715,Fake Telecom Station 04715,15.36589,108.047455,Quảng Nam,Đà Nẵng,mapped
BTS_04716,Fake Telecom Station 04716,11.781376,108.040135,Lâm Đồng,Lâm Đồng,mapped
BTS_04717,Fake Telecom Station 04717,21.150276,104.09736,Sơn La,Sơn La,mapped
BTS_04718,Fake Telecom Station 04718,9.817095,106.319208,Trà Vinh,Vĩnh Long,mapped
BTS_04719,Fake Telecom Station 04719,21.858166,103.459395,Điện Biên,Điện Biên,mapped
BTS_04720,Fake Telecom Station 04720,9.164827,105.334455,Bạc Liêu,Cà Mau,mapped
BTS_04721,Fake Telecom Station 04721,11.401885,106.02829,Tây Ninh,Tây Ninh,mapped
BTS_04722,Fake Telecom Station 04722,16.210808,107.565509,Thừa Thiên Huế,Huế,mapped
BTS_04723,Fake Telecom Station 04723,12.753825,108.089999,Đắk Lắk,Đắk Lắk,mapped
BTS_04724,Fake Telecom Station 04724,9.84717,105.492282,Kiên Giang,An Giang,mapped
BTS_04725,Fake Telecom Station 04725,17.073145,106.797589,Quảng Bình,Quảng Trị,mapped
BTS_04726,Fake Telecom Station 04726,22.272554,105.437519,Tuyên Quang,Tuyên Quang,mapped
BTS_04727,Fake Telecom Station 04727,11.43436,108.360741,Bình Thuận,Lâm Đồng,mapped
BTS_04728,Fake Telecom Station 04728,21.262436,104.210794,Sơn La,Sơn La,mapped
BTS_04729,Fake Telecom Station 04729,20.987087,107.471892,Quảng Ninh,Quảng Ninh,mapped
BTS_04730,Fake Telecom Station 04730,10.662118,107.166034,Bà Rịa–Vũng Tàu,TPHCM,mapped
BTS_04731,Fake Telecom Station 04731,19.153183,105.615737,Nghệ An,Nghệ An,mapped
BTS_04732,Fake Telecom Station 04732,21.760305,105.532235,Tuyên Quang,Tuyên Quang,mapped
BTS_04733,Fake Telecom Station 04733,13.449457,108.607476,Gia Lai,Gia Lai,mapped
BTS_04734,Fake Telecom Station 04734,20.428265,106.411857,Thái Bình,Hưng Yên,mapped
BTS_04735,Fake Telecom Station 04735,20.827898,105.009536,Sơn La,Sơn La,mapped
BTS_04736,Fake Telecom Station 04736,22.025899,105.7607,Bắc Kạn,Thái Nguyên,mapped
BTS_04737,Fake Telecom Station 04737,21.96446,106.146249,Lạng Sơn,Lạng Sơn,mapped
BTS_04738,Fake Telecom Station 04738,17.545465,106.484412,Quảng Bình,Quảng Trị,mapped
BTS_04739,Fake Telecom Station 04739,11.630098,106.830831,Bình Phước,Đồng Nai,mapped
BTS_04740,Fake Telecom Station 04740,22.93261,105.033472,Hà Giang,Tuyên Quang,mapped
BTS_04741,Fake Telecom Station 04741,20.689431,106.024846,Hà Nội	,Hà Nội,mapped
BTS_04742,Fake Telecom Station 04742,19.675016,104.842726,Nghệ An,Nghệ An,mapped
BTS_04743,Fake Telecom Station 04743,20.455108,104.732611,Thanh Hóa,Thanh Hóa,mapped
BTS_04744,Fake Telecom Station 04744,12.593381,108.539583,Đắk Lắk,Đắk Lắk,mapped
BTS_04745,Fake Telecom Station 04745,14.624457,107.965965,Kon Tum,Quảng Ngãi,mapped
BTS_04746,Fake Telecom Station 04746,22.099636,103.113534,Lai Châu,Lai Châu,mapped
BTS_04747,Fake Telecom Station 04747,12.705544,108.691435,Đắk Lắk,Đắk Lắk,mapped
BTS_04748,Fake Telecom Station 04748,12.921127,107.875944,Đắk Lắk,Đắk Lắk,mapped
BTS_04749,Fake Telecom Station 04749,22.659145,103.774011,Lào Cai,Lào Cai,mapped
BTS_04750,Fake Telecom Station 04750,12.162474,108.415848,Lâm Đồng,Lâm Đồng,mapped
BTS_04751,Fake Telecom Station 04751,13.262923,107.65828,Đắk Lắk,Đắk Lắk,mapped
BTS_04752,Fake Telecom Station 04752,22.093088,105.527529,Bắc Kạn,Thái Nguyên,mapped
BTS_04753,Fake Telecom Station 04753,21.702836,105.222186,Tuyên Quang,Tuyên Quang,mapped
BTS_04754,Fake Telecom Station 04754,14.555292,108.711763,Bình Định,Gia Lai,mapped
BTS_04755,Fake Telecom Station 04755,22.330704,103.41684,Lai Châu,Lai Châu,mapped
BTS_04756,Fake Telecom Station 04756,11.906036,106.800923,Bình Phước,Đồng Nai,mapped
BTS_04757,Fake Telecom Station 04757,21.79008,106.863439,Lạng Sơn,Lạng Sơn,mapped
BTS_04758,Fake Telecom Station 04758,9.169177,105.347683,Bạc Liêu,Cà Mau,mapped
BTS_04759,Fake Telecom Station 04759,13.021048,107.950691,Đắk Lắk,Đắk Lắk,mapped
BTS_04760,Fake Telecom Station 04760,10.011101,106.418356,Bến Tre,Vĩnh Long,mapped
BTS_04761,Fake Telecom Station 04761,22.076115,106.717399,Lạng Sơn,Lạng Sơn,mapped
BTS_04762,Fake Telecom Station 04762,15.967005,107.77419,Quảng Nam,Đà Nẵng,mapped
BTS_04763,Fake Telecom Station 04763,12.212278,108.965091,Khánh Hòa,Khánh Hòa,mapped
BTS_04764,Fake Telecom Station 04764,11.35777,107.832906,Bình Thuận,Lâm Đồng,mapped
BTS_04765,Fake Telecom Station 04765,14.294435,107.585278,Kon Tum,Quảng Ngãi,mapped
BTS_04766,Fake Telecom Station 04766,20.947283,104.006188,Sơn La,Sơn La,mapped
BTS_04767,Fake Telecom Station 04767,13.258275,107.975056,Đắk Lắk,Đắk Lắk,mapped
BTS_04768,Fake Telecom Station 04768,20.9523,105.863082,Hà Nội	,Hà Nội,mapped
BTS_04769,Fake Telecom Station 04769,22.193841,104.424922,Lào Cai,Lào Cai,mapped
BTS_04770,Fake Telecom Station 04770,15.180391,108.198215,Quảng Nam,Đà Nẵng,mapped
BTS_04771,Fake Telecom Station 04771,22.295744,105.772823,Bắc Kạn,Thái Nguyên,mapped
BTS_04772,Fake Telecom Station 04772,13.09515,108.52833,Gia Lai,Gia Lai,mapped
BTS_04773,Fake Telecom Station 04773,11.992818,107.274497,Bình Phước,Đồng Nai,mapped
BTS_04774,Fake Telecom Station 04774,11.376077,108.828017,Ninh Thuận,Khánh Hòa,mapped
BTS_04775,Fake Telecom Station 04775,12.136103,107.636739,Đắk Nông,Lâm Đồng,mapped
BTS_04776,Fake Telecom Station 04776,19.000843,104.883793,Nghệ An,Nghệ An,mapped
BTS_04777,Fake Telecom Station 04777,20.050522,106.122237,Ninh Bình,Ninh Bình,mapped
BTS_04778,Fake Telecom Station 04778,10.426435,106.807824,Ho Chi Minh,TPHCM,mapped
BTS_04779,Fake Telecom Station 04779,21.846926,105.792488,Bắc Kạn,Thái Nguyên,mapped
BTS_04780,Fake Telecom Station 04780,21.998203,105.815392,Bắc Kạn,Thái Nguyên,mapped
BTS_04781,Fake Telecom Station 04781,11.710029,108.208665,Lâm Đồng,Lâm Đồng,mapped
BTS_04782,Fake Telecom Station 04782,17.340127,106.782281,Quảng Bình,Quảng Trị,mapped
BTS_04783,Fake Telecom Station 04783,13.025812,107.918769,Đắk Lắk,Đắk Lắk,mapped
BTS_04784,Fake Telecom Station 04784,11.455807,106.407906,Tây Ninh,Tây Ninh,mapped
BTS_04785,Fake Telecom Station 04785,14.848897,107.998772,Kon Tum,Quảng Ngãi,mapped
BTS_04786,Fake Telecom Station 04786,12.868601,108.811975,Đắk Lắk,Đắk Lắk,mapped
BTS_04787,Fake Telecom Station 04787,9.493317,105.732412,Sóc Trăng,Cần Thơ,mapped
BTS_04788,Fake Telecom Station 04788,18.192741,106.15571,Hà Tĩnh,Hà Tĩnh,mapped
BTS_04789,Fake Telecom Station 04789,19.533847,104.941521,Nghệ An,Nghệ An,mapped
BTS_04790,Fake Telecom Station 04790,19.798071,105.441499,Thanh Hóa,Thanh Hóa,mapped
BTS_04791,Fake Telecom Station 04791,10.462391,105.342973,An Giang,An Giang,mapped
BTS_04792,Fake Telecom Station 04792,20.415128,105.621593,Hòa Bình,Phú Thọ,mapped
BTS_04793,Fake Telecom Station 04793,21.117809,104.369294,Sơn La,Sơn La,mapped
BTS_04794,Fake Telecom Station 04794,12.012282,107.363082,Đắk Nông,Lâm Đồng,mapped
BTS_04795,Fake Telecom Station 04795,20.948954,103.954946,Sơn La,Sơn La,mapped
BTS_04796,Fake Telecom Station 04796,10.536556,104.971072,An Giang,An Giang,mapped
BTS_04797,Fake Telecom Station 04797,19.088873,105.090393,Nghệ An,Nghệ An,mapped
BTS_04798,Fake Telecom Station 04798,11.823358,106.765429,Bình Phước,Đồng Nai,mapped
BTS_04799,Fake Telecom Station 04799,13.523004,109.021821,Phú Yên,Đắk Lắk,mapped
BTS_04800,Fake Telecom Station 04800,22.594256,104.111771,Lào Cai,Lào Cai,mapped
BTS_04801,Fake Telecom Station 04801,11.184595,107.319035,Đồng Nai,Đồng Nai,mapped
BTS_04802,Fake Telecom Station 04802,13.872469,108.674415,Gia Lai,Gia Lai,mapped
BTS_04803,Fake Telecom Station 04803,14.56229,107.937567,Kon Tum,Quảng Ngãi,mapped
BTS_04804,Fake Telecom Station 04804,12.019008,108.033185,Lâm Đồng,Lâm Đồng,mapped
BTS_04805,Fake Telecom Station 04805,13.835703,107.520155,Gia Lai,Gia Lai,mapped
BTS_04806,Fake Telecom Station 04806,21.903791,106.454451,Lạng Sơn,Lạng Sơn,mapped
BTS_04807,Fake Telecom Station 04807,18.203664,106.060307,Hà Tĩnh,Hà Tĩnh,mapped
BTS_04808,Fake Telecom Station 04808,21.308491,104.629086,Sơn La,Sơn La,mapped
BTS_04809,Fake Telecom Station 04809,11.432011,107.337785,Đồng Nai,Đồng Nai,mapped
BTS_04810,Fake Telecom Station 04810,21.305476,104.582404,Sơn La,Sơn La,mapped
BTS_04811,Fake Telecom Station 04811,8.909676,104.895318,Cà Mau,Cà Mau,mapped
BTS_04812,Fake Telecom Station 04812,10.853705,105.51398,Đồng Tháp,Đồng Tháp,mapped
BTS_04813,Fake Telecom Station 04813,22.645186,104.195719,Lào Cai,Lào Cai,mapped
BTS_04814,Fake Telecom Station 04814,16.242845,107.486109,Thừa Thiên Huế,Huế,mapped
BTS_04815,Fake Telecom Station 04815,22.259663,103.749568,Lai Châu,Lai Châu,mapped
BTS_04816,Fake Telecom Station 04816,17.450291,106.537112,Quảng Bình,Quảng Trị,mapped
BTS_04817,Fake Telecom Station 04817,15.225637,108.565915,Quảng Ngãi,Quảng Ngãi,mapped
BTS_04818,Fake Telecom Station 04818,10.401232,104.474615,Kiên Giang,An Giang,mapped
BTS_04819,Fake Telecom Station 04819,20.759326,105.939175,Hà Nội	,Hà Nội,mapped
BTS_04820,Fake Telecom Station 04820,22.213885,103.896644,Lào Cai,Lào Cai,mapped
BTS_04821,Fake Telecom Station 04821,21.612517,104.574962,Yên Bái,Lào Cai,mapped
BTS_04822,Fake Telecom Station 04822,21.626083,105.134706,Phú Thọ,Phú Thọ,mapped
BTS_04823,Fake Telecom Station 04823,20.366288,105.335116,Thanh Hóa,Thanh Hóa,mapped
BTS_04824,Fake Telecom Station 04824,18.789116,104.821376,Nghệ An,Nghệ An,mapped
BTS_04825,Fake Telecom Station 04825,23.117509,105.49434,Hà Giang,Tuyên Quang,mapped
BTS_04826,Fake Telecom Station 04826,20.877544,105.123904,Hòa Bình,Phú Thọ,mapped
BTS_04827,Fake Telecom Station 04827,21.255538,106.419158,Bắc Giang,Bắc Ninh,mapped
BTS_04828,Fake Telecom Station 04828,13.968463,108.838416,Bình Định,Gia Lai,mapped
BTS_04829,Fake Telecom Station 04829,11.209028,108.31876,Bình Thuận,Lâm Đồng,mapped
BTS_04830,Fake Telecom Station 04830,22.578705,105.118901,Hà Giang,Tuyên Quang,mapped
BTS_04831,Fake Telecom Station 04831,21.106076,103.611309,Sơn La,Sơn La,mapped
BTS_04832,Fake Telecom Station 04832,10.206321,106.061562,Vĩnh Long,Vĩnh Long,mapped
BTS_04833,Fake Telecom Station 04833,21.303377,103.982944,Sơn La,Sơn La,mapped
BTS_04834,Fake Telecom Station 04834,21.749549,107.11511,Lạng Sơn,Lạng Sơn,mapped
BTS_04835,Fake Telecom Station 04835,10.561924,104.936216,An Giang,An Giang,mapped
BTS_04836,Fake Telecom Station 04836,20.951004,105.594102,Hà Nội	,Hà Nội,mapped
BTS_04837,Fake Telecom Station 04837,14.01959,107.67088,Gia Lai,Gia Lai,mapped
BTS_04838,Fake Telecom Station 04838,21.608682,106.862217,Lạng Sơn,Lạng Sơn,mapped
BTS_04839,Fake Telecom Station 04839,12.078757,108.563444,Lâm Đồng,Lâm Đồng,mapped
BTS_04840,Fake Telecom Station 04840,20.183139,106.385156,Nam Định,Ninh Bình,mapped
BTS_04841,Fake Telecom Station 04841,22.309448,103.635271,Lai Châu,Lai Châu,mapped
BTS_04842,Fake Telecom Station 04842,22.04133,104.206509,Lào Cai,Lào Cai,mapped
BTS_04843,Fake Telecom Station 04843,11.482085,108.718037,Ninh Thuận,Khánh Hòa,mapped
BTS_04844,Fake Telecom Station 04844,21.994447,106.430579,Lạng Sơn,Lạng Sơn,mapped
BTS_04845,Fake Telecom Station 04845,12.876739,107.844283,Đắk Lắk,Đắk Lắk,mapped
BTS_04846,Fake Telecom Station 04846,12.275633,109.170345,Khánh Hòa,Khánh Hòa,mapped
BTS_04847,Fake Telecom Station 04847,9.130225,105.462323,Bạc Liêu,Cà Mau,mapped
BTS_04848,Fake Telecom Station 04848,11.144166,106.519687,Bình Dương,TPHCM,mapped
BTS_04849,Fake Telecom Station 04849,21.433433,103.884864,Sơn La,Sơn La,mapped
BTS_04850,Fake Telecom Station 04850,14.004339,107.701753,Gia Lai,Gia Lai,mapped
BTS_04851,Fake Telecom Station 04851,20.44309,105.373203,Hòa Bình,Phú Thọ,mapped
BTS_04852,Fake Telecom Station 04852,14.022475,108.687797,Gia Lai,Gia Lai,mapped
BTS_04853,Fake Telecom Station 04853,14.007281,107.490533,Kon Tum,Quảng Ngãi,mapped
BTS_04854,Fake Telecom Station 04854,10.956967,106.712115,Bình Dương,TPHCM,mapped
BTS_04855,Fake Telecom Station 04855,21.629473,105.618647,Thái Nguyên,Thái Nguyên,mapped
BTS_04856,Fake Telecom Station 04856,22.295866,103.843092,Lào Cai,Lào Cai,mapped
BTS_04857,Fake Telecom Station 04857,22.115387,105.114846,Tuyên Quang,Tuyên Quang,mapped
BTS_04858,Fake Telecom Station 04858,20.652038,105.001521,Hòa Bình,Phú Thọ,mapped
BTS_04859,Fake Telecom Station 04859,13.74347,107.658131,Gia Lai,Gia Lai,mapped
BTS_04860,Fake Telecom Station 04860,8.985629,105.169321,Cà Mau,Cà Mau,mapped
BTS_04861,Fake Telecom Station 04861,10.263937,106.03587,Bến Tre,Vĩnh Long,mapped
BTS_04862,Fake Telecom Station 04862,23.197607,105.272472,Hà Giang,Tuyên Quang,mapped
BTS_04863,Fake Telecom Station 04863,21.302676,105.14766,Phú Thọ,Phú Thọ,mapped
BTS_04864,Fake Telecom Station 04864,20.92698,105.229175,Hòa Bình,Phú Thọ,mapped
BTS_04865,Fake Telecom Station 04865,22.109664,106.413625,Lạng Sơn,Lạng Sơn,mapped
BTS_04866,Fake Telecom Station 04866,12.14309,107.791679,Đắk Nông,Lâm Đồng,mapped
BTS_04867,Fake Telecom Station 04867,11.993898,108.338711,Lâm Đồng,Lâm Đồng,mapped
BTS_04868,Fake Telecom Station 04868,22.008622,105.499886,Tuyên Quang,Tuyên Quang,mapped
BTS_04869,Fake Telecom Station 04869,14.336953,107.845055,Kon Tum,Quảng Ngãi,mapped
BTS_04870,Fake Telecom Station 04870,15.658496,108.416571,Quảng Nam,Đà Nẵng,mapped
BTS_04871,Fake Telecom Station 04871,21.370771,105.338228,Phú Thọ,Phú Thọ,mapped
BTS_04872,Fake Telecom Station 04872,8.791514,104.94494,Cà Mau,Cà Mau,mapped
BTS_04873,Fake Telecom Station 04873,22.098414,102.972399,Lai Châu,Lai Châu,mapped
BTS_04874,Fake Telecom Station 04874,21.502576,103.176693,Điện Biên,Điện Biên,mapped
BTS_04875,Fake Telecom Station 04875,13.191727,108.734234,Gia Lai,Gia Lai,mapped
BTS_04876,Fake Telecom Station 04876,14.952944,108.535477,Quảng Ngãi,Quảng Ngãi,mapped
BTS_04877,Fake Telecom Station 04877,12.260652,109.069721,Khánh Hòa,Khánh Hòa,mapped
BTS_04878,Fake Telecom Station 04878,14.014115,108.447762,Gia Lai,Gia Lai,mapped
BTS_04879,Fake Telecom Station 04879,12.107808,108.259272,Lâm Đồng,Lâm Đồng,mapped
BTS_04880,Fake Telecom Station 04880,21.247836,104.263238,Sơn La,Sơn La,mapped
BTS_04881,Fake Telecom Station 04881,12.782358,109.265636,Khánh Hòa,Khánh Hòa,mapped
BTS_04882,Fake Telecom Station 04882,10.665144,106.610105,Ho Chi Minh,TPHCM,mapped
BTS_04883,Fake Telecom Station 04883,22.602229,106.572367,Cao Bằng,Cao Bằng,mapped
BTS_04884,Fake Telecom Station 04884,22.066202,102.712274,Điện Biên,Điện Biên,mapped
BTS_04885,Fake Telecom Station 04885,22.78121,106.310308,Cao Bằng,Cao Bằng,mapped
BTS_04886,Fake Telecom Station 04886,10.707967,105.12986,An Giang,An Giang,mapped
BTS_04887,Fake Telecom Station 04887,12.712214,107.565877,Đắk Nông,Lâm Đồng,mapped
BTS_04888,Fake Telecom Station 04888,19.64446,105.792528,Thanh Hóa,Thanh Hóa,mapped
BTS_04889,Fake Telecom Station 04889,20.95726,105.326594,Phú Thọ,Phú Thọ,mapped
BTS_04890,Fake Telecom Station 04890,21.152686,105.981637,Bắc Ninh,Bắc Ninh,mapped
BTS_04891,Fake Telecom Station 04891,15.109837,108.453628,Quảng Ngãi,Quảng Ngãi,mapped
BTS_04892,Fake Telecom Station 04892,14.509768,107.849499,Kon Tum,Quảng Ngãi,mapped
BTS_04893,Fake Telecom Station 04893,9.310634,105.615514,Bạc Liêu,Cà Mau,mapped
BTS_04894,Fake Telecom Station 04894,19.556151,104.248442,Nghệ An,Nghệ An,mapped
BTS_04895,Fake Telecom Station 04895,12.542843,109.106664,Khánh Hòa,Khánh Hòa,mapped
BTS_04896,Fake Telecom Station 04896,13.315044,109.018507,Phú Yên,Đắk Lắk,mapped
BTS_04897,Fake Telecom Station 04897,19.37134,105.281616,Nghệ An,Nghệ An,mapped
BTS_04898,Fake Telecom Station 04898,21.560628,107.015565,Lạng Sơn,Lạng Sơn,mapped
BTS_04899,Fake Telecom Station 04899,16.449765,107.03497,Quảng Trị,Quảng Trị,mapped
BTS_04900,Fake Telecom Station 04900,9.46658,106.19386,Sóc Trăng,Cần Thơ,mapped
BTS_04901,Fake Telecom Station 04901,11.86323,106.70077,Bình Phước,Đồng Nai,mapped
BTS_04902,Fake Telecom Station 04902,20.403786,104.521378,Thanh Hóa,Thanh Hóa,mapped
BTS_04903,Fake Telecom Station 04903,21.983172,105.367192,Tuyên Quang,Tuyên Quang,mapped
BTS_04904,Fake Telecom Station 04904,21.500618,106.36276,Lạng Sơn,Lạng Sơn,mapped
BTS_04905,Fake Telecom Station 04905,20.609085,104.737988,Sơn La,Sơn La,mapped
BTS_04906,Fake Telecom Station 04906,9.768568,104.355929,Kiên Giang,An Giang,mapped
BTS_04907,Fake Telecom Station 04907,20.153005,106.197195,Nam Định,Ninh Bình,mapped
BTS_04908,Fake Telecom Station 04908,13.88339,107.549521,Gia Lai,Gia Lai,mapped
BTS_04909,Fake Telecom Station 04909,9.790591,105.355315,Kiên Giang,An Giang,mapped
BTS_04910,Fake Telecom Station 04910,10.502919,106.704694,Long An,Tây Ninh,mapped
BTS_04911,Fake Telecom Station 04911,10.189354,105.293279,Cần Thơ,Cần Thơ,mapped
BTS_04912,Fake Telecom Station 04912,21.630302,105.58981,Thái Nguyên,Thái Nguyên,mapped
BTS_04913,Fake Telecom Station 04913,20.604807,106.285012,Thái Bình,Hưng Yên,mapped
BTS_04914,Fake Telecom Station 04914,10.662595,107.135308,Bà Rịa–Vũng Tàu,TPHCM,mapped
BTS_04915,Fake Telecom Station 04915,10.390126,104.8874,An Giang,An Giang,mapped
BTS_04916,Fake Telecom Station 04916,20.932122,104.620472,Sơn La,Sơn La,mapped
BTS_04917,Fake Telecom Station 04917,21.677476,103.32924,Điện Biên,Điện Biên,mapped
BTS_04918,Fake Telecom Station 04918,22.379809,106.077574,Bắc Kạn,Thái Nguyên,mapped
BTS_04919,Fake Telecom Station 04919,17.615947,106.533059,Quảng Bình,Quảng Trị,mapped
BTS_04920,Fake Telecom Station 04920,11.659459,107.887353,Lâm Đồng,Lâm Đồng,mapped
BTS_04921,Fake Telecom Station 04921,14.376595,107.562071,Kon Tum,Quảng Ngãi,mapped
BTS_04922,Fake Telecom Station 04922,21.561227,105.305924,Phú Thọ,Phú Thọ,mapped
BTS_04923,Fake Telecom Station 04923,15.513305,108.310391,Quảng Nam,Đà Nẵng,mapped
BTS_04924,Fake Telecom Station 04924,19.886951,105.881041,Thanh Hóa,Thanh Hóa,mapped
BTS_04925,Fake Telecom Station 04925,16.456395,106.700135,Quảng Trị,Quảng Trị,mapped
BTS_04926,Fake Telecom Station 04926,22.006947,104.434218,Yên Bái,Lào Cai,mapped
BTS_04927,Fake Telecom Station 04927,15.607799,108.308288,Quảng Nam,Đà Nẵng,mapped
BTS_04928,Fake Telecom Station 04928,13.904795,107.709057,Gia Lai,Gia Lai,mapped
BTS_04929,Fake Telecom Station 04929,11.482294,106.933267,Bình Phước,Đồng Nai,mapped
BTS_04930,Fake Telecom Station 04930,18.483441,105.391775,Hà Tĩnh,Hà Tĩnh,mapped
